timestamp,sample,cement,strength,fineness,material_1,material_2,material_3,material_4,material_5,material_6,material_7,material_8,material_9,material_10,material_11,material_12,material_13,material_14,material_15
2024-11-20,241120i42,CEM I 42,49.92,21.70,14.13,3.05,0.71,4.67,25.24,0.41,0.81,2.48,12.23,14.67,2.92,14.62,1.91,1.16,0.84
2024-11-20,241120iibll32,CEM II BLL 32,38.03,18.73,14.20,3.95,0.74,4.36,18.72,0.51,9.18,3.32,17.30,10.73,2.78,10.33,1.33,1.08,1.25
2024-11-20,241120iias42,CEM II AS 42,49.27,23.22,12.27,5.43,1.00,4.23,22.31,6.33,0.70,2.26,11.18,14.32,2.44,12.65,2.42,1.20,1.08
2024-11-20,241120iias52,CEM II AS 52,55.95,15.06,12.74,4.68,0.90,4.46,23.06,4.52,0.75,2.56,11.39,14.46,2.80,13.12,2.24,1.20,1.00
2024-11-20,241120i52,CEM I 52,58.99,14.29,14.36,3.08,0.72,4.46,25.67,0.35,0.79,2.05,12.51,14.52,2.49,14.89,1.95,1.15,0.86
2024-11-22,241122iibll32,CEM II BLL 32,38.67,19.14,14.20,3.94,0.74,4.38,18.74,0.51,9.21,3.31,17.30,10.73,2.79,10.37,1.33,1.08,1.25
2024-11-22,241122iias52,CEM II AS 52,56.45,14.73,12.75,4.67,0.90,4.45,22.91,4.48,0.75,2.55,11.36,14.51,2.82,13.12,2.23,1.20,1.00
2024-11-22,241122iias42,CEM II AS 42,49.68,22.86,12.28,5.42,1.00,4.21,22.30,6.29,0.70,2.26,11.20,14.36,2.44,12.66,2.42,1.20,1.08
2024-11-22,241122i42,CEM I 42,50.16,21.65,14.15,3.04,0.71,4.66,25.22,0.41,0.82,2.47,12.23,14.66,2.92,14.54,1.91,1.16,0.84
2024-11-22,241122i52,CEM I 52,58.83,14.01,14.43,3.08,0.72,4.46,25.63,0.35,0.79,2.04,12.52,14.52,2.50,14.88,1.94,1.15,0.86
2024-11-25,241125iibll32,CEM II BLL 32,40.00,18.59,14.33,3.94,0.74,4.36,18.79,0.51,9.21,3.30,17.37,10.63,2.78,10.25,1.33,1.08,1.25
2024-11-25,241125iias52,CEM II AS 52,57.20,14.97,12.84,4.67,0.91,4.44,22.91,4.50,0.75,2.54,11.48,14.40,2.80,12.97,2.25,1.19,1.00
2024-11-25,241125i42,CEM I 42,50.38,22.12,14.25,3.05,0.71,4.65,25.21,0.41,0.81,2.46,12.36,14.47,2.92,14.49,1.90,1.17,0.84
2024-11-25,241125iias42,CEM II AS 42,49.91,23.21,12.42,5.44,1.01,4.20,22.34,6.31,0.70,2.25,11.29,14.23,2.45,12.57,2.43,1.20,1.08
2024-11-25,241125i52,CEM I 52,60.69,13.45,14.55,3.07,0.73,4.42,25.70,0.35,0.79,2.03,12.58,14.42,2.50,14.82,1.94,1.15,0.85
2024-11-27,241127iias42,CEM II AS 42,50.57,22.96,12.36,5.44,1.00,4.20,22.20,6.32,0.70,2.25,11.19,14.29,2.44,12.66,2.41,1.20,1.08
2024-11-27,241127iibll32,CEM II BLL 32,38.58,18.81,14.22,3.95,0.74,4.36,18.73,0.51,9.23,3.31,17.26,10.67,2.79,10.37,1.33,1.08,1.25
2024-11-27,241127i52,CEM I 52,59.21,14.04,14.39,3.08,0.72,4.45,25.79,0.35,0.79,2.03,12.50,14.49,2.49,14.85,1.95,1.15,0.85
2024-11-27,241127i42,CEM I 42,49.47,21.96,14.16,3.05,0.70,4.65,25.31,0.41,0.81,2.48,12.27,14.65,2.91,14.61,1.90,1.16,0.84
2024-11-27,241127iias52,CEM II AS 52,57.00,14.86,12.79,4.67,0.90,4.46,23.00,4.51,0.74,2.56,11.42,14.50,2.81,13.09,2.25,1.19,1.00
2024-11-29,241129i52,CEM I 52,58.18,14.65,14.42,3.07,0.72,4.48,25.71,0.35,0.79,2.04,12.48,14.53,2.50,14.88,1.95,1.15,0.86
2024-11-29,241129iibll32,CEM II BLL 32,38.02,18.40,14.24,3.93,0.75,4.36,18.72,0.51,9.23,3.33,17.25,10.70,2.80,10.34,1.33,1.08,1.25
2024-11-29,241129i42,CEM I 42,49.46,21.96,14.16,3.04,0.71,4.67,25.25,0.42,0.81,2.46,12.26,14.70,2.91,14.59,1.91,1.16,0.84
2024-11-29,241129iias42,CEM II AS 42,50.73,23.02,12.30,5.43,1.00,4.20,22.28,6.29,0.70,2.26,11.20,14.32,2.44,12.67,2.42,1.20,1.08
2024-11-29,241129iias52,CEM II AS 52,56.49,14.84,12.75,4.68,0.90,4.46,23.06,4.49,0.75,2.56,11.38,14.49,2.81,13.11,2.24,1.19,1.00
2024-12-02,241202iias52,CEM II AS 52,56.87,15.22,12.84,4.67,0.90,4.44,23.01,4.49,0.74,2.55,11.51,14.47,2.82,13.01,2.24,1.20,1.00
2024-12-02,241202i52,CEM I 42,59.52,13.88,14.55,3.06,0.72,4.44,25.70,0.35,0.79,2.02,12.57,14.34,2.50,14.76,1.94,1.15,0.86
2024-12-02,241202iibll32,CEM II BLL 32,39.02,19.04,14.26,3.95,0.76,4.36,18.76,0.51,9.18,3.32,17.40,10.58,2.82,10.26,1.33,1.08,1.25
2024-12-02,241202iias42,CEM II AS 42,50.19,23.05,12.38,5.44,1.01,4.21,22.29,6.28,0.69,2.25,11.30,14.31,2.45,12.52,2.42,1.20,1.08
2024-12-02,241202i42,CEM I 42,49.77,21.87,14.25,3.04,0.71,4.64,25.26,0.41,0.81,2.45,12.34,14.60,2.91,14.47,1.91,1.16,0.84
2024-12-04,241204iias42,CEM II AS 42,50.41,22.82,12.31,5.43,1.00,4.22,22.31,6.27,0.70,2.25,11.18,14.32,2.44,12.65,2.43,1.20,1.09
2024-12-04,241204i42,CEM I 42,48.88,21.99,14.20,3.04,0.71,4.65,25.29,0.41,0.81,2.47,12.27,14.68,2.92,14.57,1.90,1.16,0.84
2024-12-04,241204iias52,CEM II AS 52,56.36,15.03,12.76,4.66,0.90,4.46,22.96,4.50,0.74,2.54,11.38,14.52,2.81,13.12,2.24,1.19,1.00
2024-12-04,241204i52,CEM I 52,58.48,14.12,14.41,3.08,0.72,4.46,25.77,0.35,0.79,2.03,12.46,14.51,2.50,14.88,1.95,1.15,0.85
2024-12-04,241204iibll32,CEM II BLL 32,37.83,18.92,14.23,3.93,0.76,4.38,18.73,0.51,9.21,3.32,17.28,10.69,2.82,10.33,1.34,1.08,1.25
2024-12-06,241206iias52,CEM II AS 52,58.40,14.47,12.88,4.68,0.91,4.46,22.99,4.48,0.75,2.55,11.49,14.41,2.80,12.98,2.24,1.19,1.00
2024-12-06,241206i42,CEM I 42,49.62,21.98,14.30,3.05,0.71,4.63,25.24,0.41,0.81,2.46,12.37,14.51,2.91,14.46,1.91,1.16,0.84
2024-12-06,241206iias42,CEM II AS 42,49.86,23.14,12.44,5.44,1.01,4.20,22.32,6.30,0.69,2.24,11.34,14.22,2.45,12.53,2.43,1.19,1.08
2024-12-06,241206i52,CEM I 52,58.73,14.03,14.55,3.08,0.73,4.42,25.75,0.35,0.79,2.02,12.58,14.37,2.50,14.74,1.95,1.15,0.86
2024-12-06,241206iibll32,CEM II BLL 32,38.16,19.38,14.26,3.94,0.76,4.35,18.69,0.51,9.21,3.32,17.35,10.58,2.81,10.23,1.32,1.08,1.25
2024-12-09,241209iibll32,CEM II BLL 32,38.27,18.49,14.07,3.95,0.75,4.39,18.75,0.51,9.20,3.34,17.17,10.78,2.80,10.48,1.33,1.09,1.25
2024-12-09,241209i42,CEM I 42,48.09,22.00,13.90,3.05,0.70,4.68,25.24,0.41,0.82,2.49,12.02,14.88,2.92,14.82,1.90,1.16,0.84
2024-12-09,241209iias52,CEM II AS 52,55.80,15.01,12.54,4.68,0.89,4.49,22.88,4.49,0.75,2.58,11.26,14.69,2.82,13.27,2.24,1.20,1.00
2024-12-09,241209i52,CEM I 52,58.73,13.80,14.23,3.08,0.71,4.48,25.67,0.35,0.79,2.06,12.28,14.70,2.50,15.13,1.95,1.15,0.85
2024-12-09,241209iias42,CEM II AS 42,48.87,22.91,12.12,5.44,1.00,4.23,22.29,6.29,0.70,2.27,11.02,14.46,2.45,12.87,2.42,1.20,1.08
2024-12-11,241211iias42,CEM II AS 42,49.26,23.54,12.19,5.45,1.00,4.23,22.21,6.27,0.70,2.26,11.08,14.46,2.46,12.78,2.43,1.20,1.08
2024-12-11,241211iibll32,CEM II BLL 32,37.89,19.06,14.08,3.94,0.74,4.37,18.71,0.51,9.24,3.34,17.20,10.78,2.79,10.42,1.33,1.08,1.25
2024-12-11,241211i42,CEM I 42,47.84,22.18,13.98,3.04,0.70,4.67,25.15,0.41,0.82,2.49,12.11,14.79,2.92,14.80,1.90,1.16,0.84
2024-12-11,241211iias52,CEM II AS 52,56.11,14.96,12.61,4.67,0.90,4.49,22.94,4.49,0.75,2.57,11.23,14.70,2.81,13.23,2.24,1.20,1.00
2024-12-11,241211i52,CEM I 52,58.15,13.91,14.23,3.08,0.71,4.48,25.73,0.35,0.79,2.05,12.31,14.62,2.50,15.00,1.95,1.15,0.85
2024-12-13,241213iias42,CEM II AS 42,49.07,23.38,12.18,5.44,1.00,4.25,22.28,6.31,0.70,2.26,11.12,14.40,2.45,12.72,2.42,1.20,1.09
2024-12-13,241213i42,CEM I 42,49.44,21.76,14.04,3.04,0.71,4.66,25.23,0.41,0.82,2.48,12.13,14.69,2.91,14.73,1.90,1.16,0.84
2024-12-13,241213iibll32,CEM II BLL 32,38.20,18.94,14.14,3.96,0.74,4.38,18.74,0.51,9.21,3.31,17.24,10.77,2.79,10.41,1.33,1.09,1.25
2024-12-13,241213i52,CEM I 52,58.71,14.01,14.31,3.07,0.72,4.47,25.65,0.35,0.79,2.05,12.34,14.62,2.51,15.04,1.94,1.15,0.85
2024-12-13,241213iias52,CEM II AS 52,56.46,14.34,12.63,4.68,0.90,4.47,23.01,4.50,0.75,2.56,11.27,14.63,2.80,13.20,2.25,1.19,1.00
2024-12-16,241216iias42,CEM II AS 42,48.66,23.31,12.29,5.44,1.00,4.21,22.20,6.32,0.70,2.26,11.25,14.29,2.44,12.63,2.42,1.20,1.08
2024-12-16,241216i42,CEM I 42,49.30,22.45,14.15,3.04,0.71,4.66,25.23,0.42,0.82,2.46,12.22,14.61,2.92,14.55,1.91,1.16,0.84
2024-12-16,241216iias52,CEM II AS 52,56.77,15.23,12.76,4.67,0.90,4.47,22.93,4.49,0.75,2.56,11.38,14.55,2.81,13.08,2.24,1.20,1.00
2024-12-16,241216i52,CEM I 52,58.94,14.06,14.43,3.08,0.72,4.46,25.66,0.35,0.79,2.04,12.46,14.54,2.51,14.87,1.95,1.15,0.85
2024-12-16,241216iibll32,CEM II BLL 32,38.33,19.20,14.22,3.95,0.73,4.36,18.69,0.51,9.20,3.31,17.27,10.66,2.77,10.34,1.32,1.08,1.25
2024-12-18,241218iias42,CEM II AS 42,49.58,23.27,12.27,5.41,1.00,4.23,22.23,6.31,0.70,2.26,11.18,14.36,2.45,12.69,2.42,1.20,1.08
2024-12-18,241218i52,CEM I 52,58.64,14.00,14.39,3.07,0.72,4.46,25.63,0.35,0.79,2.04,12.43,14.51,2.49,14.85,1.94,1.14,0.85
2024-12-18,241218i42,CEM I 42,49.17,22.35,14.08,3.04,0.70,4.65,25.19,0.42,0.81,2.47,12.17,14.70,2.93,14.69,1.90,1.16,0.84
2024-12-18,241218iibll32,CEM II BLL 32,39.04,18.72,14.16,3.95,0.72,4.37,18.77,0.51,9.22,3.31,17.32,10.73,2.77,10.38,1.32,1.08,1.25
2024-12-18,241218iias52,CEM II AS 52,56.04,14.98,12.74,4.70,0.90,4.48,22.97,4.49,0.75,2.55,11.36,14.57,2.81,13.18,2.23,1.19,1.00
2024-12-20,241220iias42,CEM II AS 42,49.59,23.06,12.26,5.42,1.00,4.23,22.30,6.29,0.70,2.26,11.14,14.33,2.45,12.70,2.42,1.20,1.08
2024-12-20,241220i52,CEM I 52,58.83,14.09,14.34,3.06,0.72,4.46,25.70,0.35,0.79,2.05,12.41,14.55,2.50,14.95,1.94,1.15,0.85
2024-12-20,241220iibll32,CEM II BLL 32,37.27,19.39,14.18,3.96,0.71,4.36,18.75,0.51,9.21,3.31,17.32,10.74,2.76,10.35,1.33,1.08,1.25
2024-12-20,241220i42,CEM I 42,49.46,21.75,14.07,3.04,0.70,4.65,25.26,0.41,0.82,2.47,12.21,14.69,2.92,14.63,1.91,1.16,0.84
2024-12-20,241220iias52,CEM II AS 52,56.32,14.81,12.67,4.67,0.90,4.46,23.04,4.50,0.75,2.56,11.33,14.53,2.82,13.15,2.24,1.20,1.00
2024-12-23,241223i52,CEM I 52,58.78,14.07,14.39,3.08,0.72,4.47,25.68,0.35,0.79,2.05,12.45,14.51,2.51,14.92,1.94,1.15,0.85
2024-12-23,241223iibll32,CEM II BLL 32,38.03,19.26,14.22,3.96,0.71,4.37,18.78,0.51,9.18,3.31,17.27,10.72,2.76,10.34,1.33,1.09,1.25
2024-12-23,241223i42,CEM I 42,49.86,22.04,14.12,3.04,0.70,4.66,25.20,0.42,0.81,2.48,12.22,14.67,2.91,14.61,1.90,1.16,0.84
2024-12-23,241223iias42,CEM II AS 42,49.52,22.76,12.30,5.43,1.00,4.22,22.29,6.34,0.70,2.27,11.19,14.31,2.45,12.68,2.42,1.20,1.08
2024-12-23,241223iias52,CEM II AS 52,56.85,14.97,12.70,4.67,0.90,4.46,22.96,4.50,0.75,2.55,11.39,14.57,2.82,13.13,2.24,1.20,1.00
2024-12-25,241225iias52,CEM II AS 52,57.16,14.87,12.71,4.64,0.90,4.47,22.90,4.51,0.75,2.57,11.34,14.56,2.82,13.13,2.24,1.19,1.00
2024-12-25,241225i52,CEM I 52,58.11,14.13,14.34,3.08,0.72,4.47,25.68,0.35,0.79,2.04,12.35,14.55,2.50,14.95,1.94,1.15,0.86
2024-12-25,241225i42,CEM I 42,49.74,21.80,14.08,3.05,0.70,4.66,25.24,0.41,0.81,2.48,12.15,14.72,2.92,14.64,1.90,1.16,0.84
2024-12-25,241225iibll32,CEM II BLL 32,37.86,18.87,14.14,3.95,0.72,4.36,18.73,0.51,9.19,3.33,17.22,10.77,2.77,10.39,1.33,1.09,1.25
2024-12-25,241225iias42,CEM II AS 42,48.33,22.95,12.23,5.41,1.00,4.23,22.20,6.30,0.70,2.28,11.11,14.33,2.45,12.70,2.42,1.20,1.08
2024-12-27,241227iias52,CEM II AS 52,57.91,14.96,12.99,4.66,0.90,4.43,23.02,4.52,0.74,2.54,11.57,14.30,2.81,12.89,2.25,1.19,1.00
2024-12-27,241227i52,CEM I 52,60.63,13.96,14.67,3.08,0.73,4.42,25.79,0.35,0.78,2.01,12.67,14.32,2.50,14.62,1.95,1.15,0.85
2024-12-27,241227i42,CEM I 42,49.97,21.98,14.43,3.05,0.72,4.63,25.16,0.41,0.81,2.44,12.47,14.46,2.91,14.33,1.91,1.16,0.84
2024-12-27,241227iibll32,CEM II BLL 32,39.71,17.96,14.44,3.96,0.72,4.34,18.77,0.51,9.19,3.29,17.41,10.54,2.75,10.16,1.33,1.08,1.25
2024-12-27,241227iias42,CEM II AS 42,50.11,22.80,12.50,5.42,1.01,4.20,22.29,6.31,0.69,2.24,11.38,14.10,2.44,12.43,2.42,1.20,1.08
2024-12-30,241230iias52,CEM II AS 52,57.40,15.03,13.15,4.66,0.91,4.38,23.08,4.52,0.74,2.52,11.73,14.12,2.81,12.72,2.24,1.19,1.00
2024-12-30,241230i42,CEM I 42,51.10,22.30,14.60,3.04,0.72,4.59,25.28,0.41,0.81,2.42,12.60,14.35,2.92,14.17,1.90,1.15,0.84
2024-12-30,241230i52,CEM I 52,59.79,14.01,14.82,3.07,0.74,4.38,25.67,0.35,0.78,1.99,12.87,14.15,2.49,14.47,1.94,1.14,0.86
2024-12-30,241230iibll32,CEM II BLL 32,39.98,18.70,14.55,3.94,0.73,4.31,18.71,0.51,9.24,3.28,17.59,10.48,2.78,10.01,1.32,1.08,1.25
2024-12-30,241230iias42,CEM II AS 42,49.57,23.00,12.70,5.43,1.01,4.16,22.33,6.34,0.69,2.24,11.53,13.92,2.44,12.31,2.43,1.20,1.08
2025-01-01,250101iias42,CEM II AS 42,49.38,23.31,12.66,5.41,1.01,4.17,22.31,6.33,0.69,2.24,11.49,14.01,2.44,12.28,2.42,1.20,1.08
2025-01-01,250101i42,CEM I 42,51.68,21.93,14.56,3.04,0.72,4.60,25.26,0.41,0.81,2.42,12.59,14.29,2.91,14.19,1.91,1.16,0.84
2025-01-01,250101iibll32,CEM II BLL 32,39.10,19.14,14.47,3.95,0.73,4.33,18.82,0.51,9.20,3.29,17.55,10.46,2.77,10.05,1.33,1.08,1.25
2025-01-01,250101iias52,CEM II AS 52,57.86,14.59,13.10,4.65,0.91,4.42,23.03,4.52,0.74,2.53,11.71,14.18,2.81,12.74,2.24,1.19,1.00
2025-01-01,250101i52,CEM I 52,61.08,13.84,14.81,3.08,0.74,4.40,25.74,0.35,0.78,2.00,12.86,14.15,2.49,14.46,1.94,1.14,0.86
2025-01-03,250103i42,CEM I 42,52.68,21.70,14.70,3.05,0.73,4.57,25.27,0.42,0.81,2.41,12.74,14.24,2.91,13.94,1.91,1.15,0.84
2025-01-03,250103iibll32,CEM II BLL 32,39.43,19.44,14.65,3.97,0.73,4.31,18.78,0.51,9.20,3.27,17.67,10.36,2.76,9.93,1.33,1.08,1.25
2025-01-03,250103iias52,CEM II AS 52,59.00,14.75,13.21,4.66,0.92,4.39,23.02,4.51,0.74,2.51,11.86,14.04,2.81,12.55,2.24,1.20,1.01
2025-01-03,250103i52,CEM I 52,61.39,13.34,15.07,3.08,0.74,4.37,25.73,0.35,0.78,1.98,13.03,14.10,2.50,14.28,1.95,1.14,0.86
2025-01-03,250103iias42,CEM II AS 42,50.25,22.96,12.77,5.42,1.02,4.16,22.29,6.34,0.69,2.22,11.65,13.82,2.44,12.20,2.42,1.20,1.09
2025-01-06,250106iias52,CEM II AS 52,57.74,15.35,13.40,4.67,0.92,4.37,22.99,4.52,0.74,2.50,11.99,14.03,2.81,12.46,2.23,1.19,1.00
2025-01-06,250106iibll32,CEM II BLL 32,40.55,18.70,14.72,3.96,0.73,4.29,18.82,0.51,9.20,3.26,17.80,10.27,2.75,9.81,1.32,1.08,1.25
2025-01-06,250106i52,CEM I 52,60.53,14.52,15.14,3.09,0.75,4.34,25.78,0.35,0.77,1.97,13.13,13.91,2.50,14.16,1.94,1.14,0.86
2025-01-06,250106iias42,CEM II AS 42,51.44,22.77,12.93,5.42,1.02,4.13,22.32,6.33,0.68,2.21,11.75,13.73,2.44,11.99,2.42,1.20,1.09
2025-01-06,250106i42,CEM I 42,51.74,22.20,14.88,3.06,0.73,4.56,25.27,0.42,0.80,2.40,12.90,14.11,2.91,13.85,1.90,1.15,0.85
2025-01-08,250108iias42,CEM II AS 42,49.93,23.27,12.88,5.40,1.02,4.13,22.31,6.33,0.68,2.21,11.74,13.75,2.44,12.05,2.43,1.20,1.09
2025-01-08,250108iias52,CEM II AS 52,58.77,14.83,13.41,4.66,0.93,4.37,23.02,4.53,0.74,2.50,11.97,13.99,2.82,12.46,2.24,1.19,1.01
2025-01-08,250108i52,CEM I 52,62.30,13.64,15.11,3.07,0.75,4.34,25.81,0.35,0.78,1.96,13.13,13.94,2.49,14.18,1.94,1.14,0.86
2025-01-08,250108iibll32,CEM II BLL 32,39.79,19.12,14.76,3.96,0.74,4.30,18.78,0.51,9.19,3.25,17.74,10.33,2.78,9.81,1.33,1.08,1.25
2025-01-08,250108i42,CEM I 42,51.79,22.13,14.81,3.04,0.73,4.53,25.34,0.41,0.80,2.38,12.88,14.14,2.92,13.88,1.90,1.15,0.85
2025-01-10,250110iias52,CEM II AS 52,59.11,14.93,13.34,4.67,0.92,4.37,23.00,4.49,0.74,2.49,11.96,14.03,2.81,12.50,2.23,1.19,1.00
2025-01-10,250110iibll32,CEM II BLL 32,39.98,19.15,14.70,3.95,0.75,4.30,18.77,0.51,9.17,3.28,17.71,10.30,2.78,9.87,1.33,1.08,1.25
2025-01-10,250110i42,CEM I 42,51.88,22.01,14.90,3.05,0.73,4.56,25.32,0.42,0.80,2.40,12.87,14.11,2.91,13.96,1.90,1.15,0.85
2025-01-10,250110i52,CEM I 52,60.94,13.57,15.13,3.08,0.74,4.36,25.77,0.35,0.78,1.97,13.11,13.97,2.50,14.20,1.94,1.14,0.86
2025-01-10,250110iias42,CEM II AS 42,50.07,23.21,12.87,5.43,1.02,4.13,22.42,6.32,0.68,2.20,11.76,13.79,2.45,12.05,2.42,1.20,1.09
2025-01-13,250113iibll32,CEM II BLL 32,40.49,18.75,14.69,3.95,0.75,4.29,18.77,0.51,9.17,3.27,17.64,10.35,2.78,9.89,1.32,1.08,1.25
2025-01-13,250113iias42,CEM II AS 42,51.15,22.62,12.83,5.42,1.02,4.13,22.28,6.31,0.69,2.20,11.67,13.84,2.44,12.11,2.43,1.20,1.09
2025-01-13,250113iias52,CEM II AS 52,58.43,15.01,13.30,4.67,0.92,4.39,23.00,4.51,0.74,2.50,11.92,14.03,2.81,12.53,2.24,1.19,1.01
2025-01-13,250113i42,CEM I 42,52.41,21.81,14.78,3.05,0.73,4.56,25.22,0.42,0.80,2.39,12.79,14.19,2.91,13.94,1.91,1.15,0.85
2025-01-13,250113i52,CEM I 52,59.62,14.15,15.00,3.08,0.74,4.36,25.62,0.35,0.78,1.97,13.06,13.95,2.50,14.27,1.95,1.14,0.86
2025-01-15,250115iias52,CEM II AS 52,57.84,14.96,13.29,4.67,0.92,4.39,22.97,4.51,0.74,2.51,11.83,14.07,2.82,12.63,2.24,1.19,1.00
2025-01-15,250115iias42,CEM II AS 42,50.23,22.82,12.80,5.44,1.02,4.14,22.38,6.32,0.69,2.20,11.63,13.90,2.45,12.22,2.42,1.20,1.08
2025-01-15,250115iibll32,CEM II BLL 32,39.85,19.37,14.57,3.95,0.74,4.31,18.85,0.51,9.19,3.26,17.59,10.39,2.77,9.96,1.32,1.08,1.25
2025-01-15,250115i42,CEM I 42,52.72,21.32,14.67,3.06,0.72,4.58,25.25,0.41,0.80,2.42,12.69,14.18,2.92,14.08,1.90,1.15,0.84
2025-01-15,250115i52,CEM I 52,60.85,13.80,14.96,3.07,0.74,4.34,25.65,0.35,0.78,1.98,12.95,14.03,2.49,14.30,1.94,1.14,0.86
2025-01-17,250117i42,CEM I 42,51.49,22.23,14.88,3.05,0.73,4.53,25.33,0.41,0.80,2.40,12.87,14.02,2.92,13.83,1.90,1.15,0.85
2025-01-17,250117iibll32,CEM II BLL 32,39.75,19.53,14.74,3.95,0.75,4.28,18.77,0.51,9.17,3.24,17.79,10.30,2.77,9.82,1.32,1.08,1.25
2025-01-17,250117iias42,CEM II AS 42,51.06,22.61,12.97,5.41,1.02,4.13,22.28,6.31,0.69,2.20,11.80,13.74,2.45,12.01,2.42,1.20,1.09
2025-01-17,250117iias52,CEM II AS 52,58.95,15.00,13.44,4.66,0.93,4.36,23.00,4.52,0.74,2.48,12.02,13.96,2.81,12.42,2.24,1.19,1.00
2025-01-17,250117i52,CEM I 52,61.10,14.05,15.19,3.08,0.75,4.36,25.71,0.35,0.78,1.96,13.12,13.84,2.49,14.15,1.93,1.14,0.86
2025-01-20,250120iibll32,CEM II BLL 32,40.87,18.91,14.83,3.96,0.74,4.27,18.83,0.51,9.18,3.25,17.89,10.16,2.77,9.67,1.32,1.08,1.26
2025-01-20,250120iias42,CEM II AS 42,50.73,23.04,13.09,5.42,1.03,4.10,22.33,6.32,0.68,2.18,11.91,13.61,2.44,11.90,2.42,1.19,1.09
2025-01-20,250120iias52,CEM II AS 52,59.71,15.24,13.58,4.66,0.93,4.35,23.06,4.52,0.73,2.47,12.14,13.81,2.81,12.27,2.23,1.19,1.00
2025-01-20,250120i52,CEM I 52,60.84,14.54,15.25,3.08,0.75,4.33,25.82,0.35,0.77,1.94,13.29,13.75,2.50,13.95,1.94,1.14,0.86
2025-01-20,250120i42,CEM I 42,52.75,22.15,15.11,3.05,0.74,4.52,25.31,0.42,0.80,2.37,13.04,13.90,2.91,13.71,1.90,1.15,0.85
2025-01-22,250122iias52,CEM II AS 52,60.87,15.02,13.71,4.67,0.93,4.33,23.13,4.52,0.73,2.45,12.21,13.74,2.80,12.18,2.24,1.19,1.01
2025-01-22,250122iibll32,CEM II BLL 32,40.35,19.15,14.92,3.95,0.75,4.26,18.78,0.51,9.19,3.24,18.00,10.10,2.77,9.57,1.32,1.07,1.25
2025-01-22,250122i42,CEM I 42,53.34,22.07,15.18,3.05,0.74,4.50,25.37,0.42,0.80,2.35,13.14,13.77,2.91,13.53,1.91,1.15,0.85
2025-01-22,250122i52,CEM I 52,62.72,13.87,15.51,3.07,0.76,4.29,25.87,0.35,0.77,1.94,13.43,13.65,2.50,13.77,1.94,1.14,0.86
2025-01-22,250122iias42,CEM II AS 42,52.21,22.62,13.25,5.41,1.03,4.09,22.41,6.31,0.68,2.17,12.05,13.51,2.44,11.71,2.42,1.19,1.09
2025-01-24,250124i42,CEM I 42,53.67,21.75,15.22,3.06,0.75,4.50,25.37,0.41,0.80,2.35,13.17,13.78,2.91,13.48,1.90,1.15,0.85
2025-01-24,250124iias52,CEM II AS 52,60.45,14.91,13.67,4.66,0.93,4.32,23.04,4.49,0.73,2.46,12.24,13.66,2.81,12.15,2.23,1.19,1.01
2025-01-24,250124i52,CEM I 52,62.15,14.15,15.53,3.09,0.76,4.29,25.72,0.35,0.77,1.93,13.43,13.56,2.50,13.77,1.94,1.14,0.86
2025-01-24,250124iibll32,CEM II BLL 32,40.54,19.34,15.04,3.94,0.74,4.23,18.80,0.51,9.21,3.24,18.00,10.07,2.76,9.60,1.33,1.08,1.25
2025-01-24,250124iias42,CEM II AS 42,51.12,22.97,13.23,5.42,1.03,4.08,22.39,6.32,0.68,2.17,12.03,13.53,2.44,11.67,2.42,1.20,1.09
2025-01-27,250127i42,CEM I 42,52.87,22.26,15.18,3.05,0.74,4.50,25.24,0.42,0.80,2.35,13.18,13.76,2.91,13.56,1.90,1.15,0.85
2025-01-27,250127iias52,CEM II AS 52,59.85,15.32,13.71,4.65,0.93,4.32,23.09,4.52,0.73,2.46,12.23,13.70,2.80,12.20,2.23,1.19,1.01
2025-01-27,250127i52,CEM I 52,61.79,13.99,15.47,3.08,0.76,4.30,25.80,0.35,0.77,1.93,13.45,13.65,2.49,13.77,1.94,1.14,0.86
2025-01-27,250127iibll32,CEM II BLL 32,41.17,19.20,14.98,3.95,0.74,4.26,18.78,0.51,9.20,3.24,17.95,10.10,2.76,9.56,1.33,1.07,1.25
2025-01-27,250127iias42,CEM II AS 42,51.88,22.60,13.29,5.42,1.03,4.07,22.28,6.32,0.68,2.16,12.02,13.59,2.44,11.72,2.43,1.20,1.09
2025-01-29,250129iias52,CEM II AS 52,59.76,14.81,13.76,4.66,0.93,4.31,23.04,4.51,0.73,2.46,12.24,13.67,2.80,12.10,2.24,1.19,1.01
2025-01-29,250129i52,CEM I 52,61.85,13.71,15.47,3.10,0.76,4.28,25.76,0.35,0.77,1.93,13.45,13.59,2.49,13.78,1.94,1.14,0.86
2025-01-29,250129iibll32,CEM II BLL 32,41.06,19.39,14.98,3.96,0.72,4.27,18.82,0.51,9.17,3.23,17.96,10.13,2.75,9.60,1.32,1.08,1.26
2025-01-29,250129i42,CEM I 42,53.26,21.67,15.20,3.05,0.74,4.50,25.40,0.42,0.79,2.35,13.17,13.73,2.91,13.54,1.90,1.15,0.85
2025-01-29,250129iias42,CEM II AS 42,51.63,22.86,13.21,5.41,1.04,4.09,22.37,6.33,0.68,2.17,12.02,13.55,2.44,11.67,2.42,1.19,1.09
2025-01-31,250131iias42,CEM II AS 42,52.64,22.81,13.38,5.43,1.04,4.07,22.37,6.32,0.68,2.16,12.13,13.47,2.43,11.63,2.42,1.19,1.09
